,response
137262,0
228504,0
265521,0
181893,0
24407,0
300427,1
230801,0
276284,0
217689,0
66065,0
124599,0
367462,0
193801,0
267570,0
97170,0
140526,0
176357,0
321826,0
32834,0
90930,0
139362,1
240281,0
225483,0
189410,0
241904,0
240655,0
243749,0
58558,0
264912,0
90523,0
218266,0
296925,0
170663,0
246733,0
198742,1
161330,0
206191,0
224261,0
115142,0
220779,1
188340,0
77548,0
3657,0
11111,0
78395,0
162980,0
199721,0
102573,0
10755,0
327574,0
380524,0
216196,0
205621,0
364411,0
129667,0
266945,0
117261,0
356113,0
354309,1
13018,0
341124,0
110294,0
227708,1
133207,0
222636,0
374954,0
8030,1
206086,0
83822,0
169826,0
201983,0
186386,1
312149,0
356990,0
172395,0
266515,0
157283,0
319693,0
31678,0
355005,0
120733,0
149958,0
306554,0
298557,1
110848,0
299155,0
135347,1
276884,0
138842,0
216427,0
302304,0
83701,0
53702,0
351174,0
90777,0
329204,0
218044,0
257141,1
125975,0
28140,1
200956,0
51425,0
230528,0
144951,0
318335,0
88353,0
112654,0
52617,1
80470,1
279140,0
83553,0
327501,0
356280,0
52964,0
15171,0
126140,0
222718,0
196469,1
286906,0
18072,0
265105,0
156597,0
191702,0
101465,0
136217,0
12153,1
218324,1
322769,1
252739,0
8018,0
305456,0
168510,0
51850,1
173983,0
120468,0
71648,0
321398,0
200837,1
343758,0
54281,0
84545,0
2774,0
1141,0
375835,0
273955,0
292487,0
247829,0
232746,0
203140,0
347447,0
44209,0
45693,1
304322,0
3984,0
363234,1
133630,0
38042,0
354620,0
31028,0
237859,0
337207,0
62247,0
66015,0
333387,0
297429,0
232218,0
365289,0
96326,0
227405,0
58367,0
82692,0
238335,0
190328,0
61337,0
377611,0
210898,0
91712,0
355056,0
36705,0
242864,0
28794,0
302563,1
298714,0
119934,0
138152,0
115049,0
327176,0
166807,0
292023,0
50755,1
153365,0
284611,0
99202,0
207541,0
18988,0
55101,0
98011,0
44624,0
308471,0
75099,0
366081,0
224356,0
23696,0
264206,0
164462,0
256404,0
326076,0
168007,0
162245,0
280468,0
197077,0
134194,0
260593,0
368376,0
23077,0
57350,0
356250,0
314911,0
190758,0
4824,0
46870,0
20084,0
279490,0
233541,1
195175,0
206476,0
336642,0
293695,0
333524,0
311822,0
79755,0
191653,0
195117,1
371283,0
258737,0
262370,0
246040,0
157447,0
138216,0
264463,0
253014,0
325384,1
191478,1
211219,0
186532,0
116616,0
306177,0
180905,0
362378,1
16540,0
289934,0
269285,0
121245,0
173101,1
205872,0
269220,0
172091,1
255719,0
93501,0
68268,0
34793,0
147409,0
5323,0
70685,0
25379,0
60061,0
258781,0
254492,0
317624,0
317682,0
229271,0
367238,0
167394,0
344143,0
12064,0
266480,0
42778,1
138472,0
116138,0
185791,0
268439,0
196006,1
238820,0
24321,0
307368,0
174503,0
69089,0
329549,0
55793,0
179936,1
199760,1
107814,0
324913,0
356120,0
366755,0
142980,0
91772,0
118299,0
377625,0
304177,0
304835,0
208287,0
312933,0
46120,1
210971,0
356747,0
175215,0
18592,0
73744,0
265572,0
211144,0
46887,0
193547,0
165995,0
71008,0
292261,0
47508,0
231546,0
312556,0
223709,0
298421,0
49876,1
361808,0
379331,0
168447,0
319478,0
268775,0
53288,0
174378,0
365277,0
241291,0
252525,0
69864,0
61787,0
309328,0
190827,0
20302,0
276255,0
193708,0
299885,0
181622,0
162343,0
266588,0
176607,0
117047,0
241312,0
14286,0
313474,0
297470,0
140535,0
271378,0
71218,0
98792,1
360308,1
189418,0
334083,0
355284,0
299077,0
90692,0
126181,0
348737,0
163107,1
96150,0
236554,0
262952,0
145952,0
214240,0
149778,0
276883,0
1479,0
365695,0
221118,0
54621,0
179077,0
32706,0
26115,0
161288,0
367136,1
224613,1
308452,0
174665,0
98722,0
380693,0
295830,0
334084,1
123741,0
188850,0
184625,0
211582,0
269510,0
13550,0
162394,0
126618,0
254177,0
237738,0
308988,0
119590,0
92018,0
364050,0
302000,0
160157,0
197902,1
200633,0
112649,0
340056,0
115747,0
214345,0
16307,1
325225,0
56234,0
202378,0
244556,0
184816,0
340789,1
117189,0
120929,1
174253,0
19912,0
45390,0
65790,0
198225,0
200852,0
123790,0
10274,0
174257,0
171020,0
311077,0
243774,0
362667,0
313773,1
67513,0
35447,0
262316,1
244060,0
66695,1
126776,0
99779,0
290287,0
44322,0
246905,0
11420,1
363298,0
291631,0
157396,0
190278,0
134308,0
214726,0
177911,0
105865,0
78547,0
160967,0
331420,0
60844,0
245356,0
269733,0
193225,0
29620,0
162289,0
336647,1
79248,0
342594,0
334421,0
32187,0
125658,0
22959,0
329923,0
219721,0
238432,0
60948,0
203608,0
17792,0
266664,0
322988,0
180369,1
240555,0
41596,0
312842,0
315871,0
183867,0
102162,0
246760,0
57011,0
260499,1
122467,0
347880,1
155154,0
47532,0
30992,0
282207,0
147126,0
60150,0
64256,0
293893,0
304950,0
172683,0
131959,0
69595,0
62387,0
160155,0
154930,0
362412,0
179202,0
258951,1
133994,0
366259,0
226000,0
233071,0
66912,0
342810,0
294215,0
226732,0
228574,0
221614,0
22693,0
67661,0
249323,1
290520,0
369879,0
240721,0
141578,0
260,1
201215,1
171375,0
68222,0
240096,0
316503,0
6982,0
47848,0
151285,0
177718,0
3097,1
61893,0
264042,0
171178,0
144311,0
140388,0
256422,0
264023,0
94840,0
31599,1
252079,0
146458,0
77574,0
28083,0
162549,0
304558,0
346313,0
362690,0
58596,0
110,0
43091,0
319273,0
336244,0
37714,0
138025,0
247172,0
89784,0
339990,0
74965,0
197951,0
204390,0
61728,1
318721,1
169257,0
276017,0
255582,1
2148,0
216425,1
255161,0
224894,0
240115,0
20761,0
83041,0
292660,0
3952,0
286215,1
139398,0
342236,0
361607,0
340708,0
367954,0
97220,0
41018,0
143112,0
187950,0
193372,0
237134,1
138811,1
146208,0
317305,0
231139,0
37060,0
61046,0
205091,0
232228,0
279917,0
128847,0
7901,1
269812,0
318239,1
223029,0
315567,0
194463,0
98172,0
59408,0
303662,0
257587,0
50936,0
25123,0
229758,0
353071,0
95927,0
100289,0
32023,0
32198,0
314622,0
277271,0
230987,0
227582,0
240524,0
65594,0
134533,1
354409,0
123760,0
132616,0
194035,0
295900,0
129605,0
358150,1
369962,1
8467,0
309119,0
260313,0
372446,0
292469,0
134395,0
198278,0
182902,0
337670,0
109120,0
345436,1
70869,0
226480,1
52495,0
92030,1
243694,0
101869,0
15741,1
275398,0
375856,0
45503,0
262664,0
364267,0
97343,0
240471,0
309183,1
92532,1
257723,0
161116,1
21791,0
232560,0
377072,0
36596,0
308498,0
358302,0
305330,0
206687,1
27178,0
326786,0
254898,0
153077,0
371156,0
20805,0
320936,0
283498,0
239973,0
189060,0
168855,0
109111,0
85515,0
193642,0
48734,0
332640,0
201616,0
149762,1
35439,0
215929,0
219491,0
164268,0
271742,0
135354,1
34226,1
167955,0
257463,0
192356,0
366912,0
17164,1
121595,1
24508,1
317638,0
210798,0
334382,0
274019,0
205084,0
200196,0
42024,0
162327,0
218482,0
196885,0
185084,0
347515,1
351396,0
161596,0
184256,0
332459,0
110742,0
102179,0
363997,1
144004,0
153044,0
370725,0
301179,0
245199,0
139526,0
196245,0
321923,0
91599,0
267419,0
161460,0
180356,0
234121,0
319975,0
193522,0
22626,0
1562,0
57514,0
343165,0
165177,0
41521,0
45401,0
294838,0
375974,0
278015,0
75022,0
346473,0
178823,0
9313,0
204359,0
47680,0
301025,0
2569,0
320716,0
242266,1
224936,0
47420,0
348268,0
277947,0
27291,0
297439,0
178824,1
228501,0
377556,0
321983,0
197803,0
287549,0
187447,0
24844,0
37257,1
28241,0
231317,1
337373,0
155153,1
261680,0
11677,1
169769,0
314654,0
111807,0
322994,0
43675,0
48087,0
43099,1
32539,0
347782,0
71643,0
321081,0
29995,0
284733,1
138287,0
19938,0
230164,0
339460,0
372678,0
131490,0
103614,0
38379,0
289732,0
119677,0
328763,0
314371,0
294812,0
243035,1
101414,0
104455,1
36602,0
157872,0
121476,0
60450,0
183933,0
164175,0
278467,0
239076,1
261400,0
310099,0
381060,0
188105,0
112512,0
261462,0
254586,0
165734,0
8134,1
23291,0
74767,0
365721,0
99418,0
345799,1
372487,0
373199,1
282725,0
262920,0
372399,1
160807,0
289528,0
79461,0
45808,0
284788,0
362717,0
239065,0
75196,0
16666,0
11505,1
332695,0
241400,0
224391,0
247809,0
199898,1
245457,0
309878,0
88645,0
87899,0
41566,0
205524,0
134060,0
104210,0
340362,0
15601,0
44029,0
209968,1
295813,0
193756,0
328666,0
58065,0
31788,0
320544,0
176482,0
57179,0
226147,0
20226,0
102920,0
133406,1
112947,0
57224,0
92112,0
121793,0
324068,0
93999,0
135318,0
288836,0
331714,0
201940,0
181249,1
360082,0
277802,0
155440,0
275179,0
55635,0
52911,0
17980,0
251682,0
210028,0
289737,0
219414,0
71759,0
248574,0
198635,1
95076,0
148032,0
84692,0
184482,0
286892,1
333257,0
135216,0
59350,0
223178,0
99753,0
14823,0
160852,0
343915,0
193374,0
343706,0
322642,0
11946,0
30716,0
29557,0
337161,0
88193,0
334252,0
135311,1
108495,0
39703,0
230967,0
302346,0
171293,0
373274,0
323179,0
199624,0
61248,0
36590,0
255213,0
294779,1
144258,0
201141,0
160430,0
180305,1
336890,0
308873,0
182397,0
11104,0
215655,0
127471,0
182806,1
114163,0
213858,0
138988,0
32265,0
324814,1
214108,0
90737,0
102853,0
373002,1
292563,0
325600,0
279151,1
320735,0
299112,0
357048,1
202607,0
265463,0
282391,0
351104,0
176106,0
170381,0
218902,0
101219,0
78641,0
247940,0
280308,0
208061,0
42783,0
365130,0
38009,0
75250,0
78318,0
160257,0
333530,0
151097,0
363353,1
265309,0
292547,0
68458,0
235871,0
168730,0
131989,0
328818,0
222558,0
177401,0
363494,0
30606,0
204660,0
173298,1
106530,0
64442,0
376624,0
292175,0
230672,0
183649,0
257191,0
53585,0
343551,0
195569,0
134184,0
151927,0
17834,0
63974,0
131986,0
330128,0
345403,0
132759,0
124240,1
53159,0
46376,0
222044,0
379272,0
241219,0
367589,0
166474,0
22098,0
377298,0
351404,0
108321,0
114198,0
51419,0
226329,0
229778,0
41451,1
101827,0
287379,0
61907,0
50884,0
199977,0
217115,0
118317,0
250199,0
53087,0
22607,0
114674,0
213877,0
143786,0
283434,0
212966,0
1593,0
143419,1
114841,0
168146,0
287020,1
145971,0
216804,0
128846,0
238548,1
204218,0
72752,0
25438,1
317261,0
152246,0
246934,0
33920,0
191016,0
289996,0
354587,0
322599,1
80565,0
108919,0
270908,1
236904,0
233047,0
239809,0
358376,0
203041,0
215414,0
113436,0
298102,0
221605,0
206645,0
75483,0
48683,1
340534,0
205345,0
1990,0
286591,0
238245,0
11537,0
163631,0
19750,0
173061,0
234402,0
193714,0
114748,0
45919,0
61938,0
67547,0
343906,0
67424,0
295820,0
64605,0
37196,0
233004,1
288534,0
87546,0
355303,0
321849,0
347728,0
120162,1
55676,0
160907,0
273887,0
368921,0
124898,0
274366,0
28402,0
42445,0
251394,0
88591,1
203859,0
8965,0
285278,0
134922,0
338885,0
127603,0
49732,0
243195,1
53377,0
56790,0
305363,0
158165,0
340400,0
299858,0
265622,0
136548,1
57573,1
194969,0
97834,0
308514,0
90325,0
277779,0
95791,0
168172,1
365103,0
256948,1
378564,0
243759,0
277583,0
178764,0
314268,0
369539,0
324462,0
301963,1
328544,0
301706,0
220681,0
120908,0
283279,0
19456,0
374865,0
37544,0
191910,0
105208,0
237110,0
304393,0
218364,0
332889,0
352248,0
286050,0
320846,1
313101,0
361192,1
220048,0
2834,0
194550,1
92203,0
273218,0
244266,0
21121,0
173910,0
74823,0
290130,0
325288,0
280155,0
33979,0
11814,0
256585,0
190684,0
234074,0
144715,0
244497,0
180495,1
319774,0
246044,0
360781,0
49730,0
122883,0
206680,1
151119,0
374039,0
73784,0
250669,0
5961,0
2588,0
100513,0
102261,0
179708,0
362639,0
363110,0
378313,0
315782,0
244176,0
313476,0
252099,0
105132,0
351073,0
334358,0
339127,0
60586,0
177766,0
312416,0
77867,0
335873,1
182754,0
368385,0
322731,1
92170,0
112143,0
42395,1
92670,0
282983,0
45968,0
304428,0
9752,0
59992,0
305921,0
93772,0
328017,0
104249,0
273403,1
79610,0
175116,0
367115,0
120830,0
338796,0
128166,0
186288,0
180790,0
286848,0
165423,0
179298,0
372766,0
116534,0
256112,0
272763,1
328113,0
348457,0
293403,0
81363,0
245236,1
205628,0
64769,0
305758,0
259147,0
205347,0
154965,1
125794,1
229835,0
154389,1
25468,0
6666,0
102648,0
189383,0
26114,0
244193,0
74022,0
17516,0
377974,0
156152,0
941,0
214182,0
193070,0
189723,0
7261,0
55061,0
43519,0
336791,0
35054,0
113666,0
74218,0
40063,0
210666,0
191398,0
329837,1
34542,1
22491,0
164922,0
14955,0
175248,0
292934,1
166659,0
54722,0
111218,0
169890,0
14428,0
178327,0
163214,0
25612,0
348660,0
160533,0
52709,0
3310,0
72258,0
100901,0
76580,0
251598,0
360814,0
179801,1
163601,0
205392,0
18703,0
129632,0
183850,0
4237,1
118382,0
183537,0
357546,0
86742,0
335954,0
369889,0
148994,0
95866,0
153970,1
126216,0
366236,0
268967,0
146758,0
283558,1
112296,1
264768,0
188984,1
282895,0
178652,0
379649,0
358130,0
89095,0
56684,0
225896,0
31997,1
84009,0
315958,0
371937,0
151810,0
63938,0
49638,0
317662,0
161827,1
25372,0
291467,0
356737,0
307042,0
4462,0
56086,0
312252,0
258264,0
285368,0
118634,0
64233,0
169804,0
175084,0
256017,1
366338,0
87574,0
102803,1
373413,0
126014,0
243209,0
373996,0
6711,0
217359,0
34021,1
177593,0
157556,0
267602,0
281685,0
272770,0
41757,0
98728,0
136840,0
302167,0
328196,0
339628,0
134302,0
90979,0
140364,1
97917,0
106763,0
304607,1
27312,0
156885,0
37520,0
188489,0
148960,0
31160,0
108525,0
320761,0
123622,0
328007,0
258539,0
169515,1
182547,1
210474,0
354644,0
302521,0
52618,0
56835,0
336374,0
223136,0
115728,1
270591,0
330259,0
230997,0
336287,0
344032,0
54139,1
293563,0
184459,0
56253,0
201019,0
320687,0
156753,0
271715,0
288161,0
229044,0
366102,0
317804,0
9824,1
296358,0
226253,0
218683,0
166713,0
102085,1
326210,0
343030,0
239021,0
80048,0
55801,1
236438,0
347039,0
190788,0
206125,0
194277,0
356191,0
323008,0
78072,1
191986,1
79884,1
168849,0
191423,1
360712,0
368823,0
17462,0
45604,0
208221,0
3419,0
172608,0
365491,0
104232,0
18620,0
279362,0
128312,0
106941,0
317235,1
200684,0
319829,0
143496,0
111609,0
360850,0
62109,0
105227,0
254293,0
174157,1
85395,0
109747,0
7187,0
32387,0
353288,0
364538,0
301873,0
203683,0
12147,0
14343,0
65190,0
165039,0
247816,0
354224,1
335686,0
45278,0
55423,1
184801,0
129355,0
222634,1
293696,0
17807,0
34559,0
26760,0
314353,0
160772,0
136383,0
62142,0
182377,0
292474,1
356302,0
215173,0
263503,0
280336,0
241567,0
326062,0
265544,0
242543,0
264920,0
354699,0
340096,1
229389,0
357672,0
366219,0
195144,0
296179,1
104293,0
370985,0
340474,0
47123,0
305063,0
141672,0
86370,1
273489,0
125132,1
152080,0
334963,0
376025,1
66312,0
75893,0
282929,0
243753,0
292299,0
214441,1
87893,0
71351,0
74375,0
280146,0
280562,0
58430,0
222014,0
230058,0
297998,1
312414,0
91364,0
239115,0
304214,0
111420,0
174657,1
215392,0
171224,0
101647,0
169113,0
207975,0
179491,0
307179,0
134634,0
253342,0
306799,0
264873,1
330518,0
171234,0
17259,0
103626,0
209610,0
36795,1
17913,0
152360,1
103774,0
161209,0
334,0
281806,0
71472,0
73951,0
93183,1
215565,0
142387,0
10540,0
146190,0
93565,0
137901,0
39203,0
126011,1
257290,0
210788,1
159622,0
241536,0
128524,0
215412,0
212271,1
98589,0
103981,0
40363,0
263385,0
149208,1
345756,1
342506,0
142414,0
27656,0
184143,0
5493,0
3770,0
321481,0
326584,1
116190,0
87258,0
97060,0
260014,0
37354,0
48637,0
192430,0
161174,0
155634,0
290802,0
80713,0
289390,0
113673,0
262065,0
55082,0
54867,0
261636,0
365162,0
257578,0
127907,0
121997,0
242438,0
215157,0
243302,0
178525,0
32615,0
243920,0
82226,0
217819,0
260297,0
268040,0
317323,0
135754,0
97502,0
324214,0
179805,0
15725,0
35353,0
163545,1
255579,0
45931,0
158945,0
37849,0
216483,0
2202,0
187689,0
89871,1
205061,0
138200,0
267880,0
94979,0
269880,0
121071,0
322653,0
81027,0
202620,0
146107,0
201442,0
143007,0
305025,0
85222,0
270673,0
333871,1
39054,1
191540,0
150715,0
301540,0
136006,0
243650,0
297431,0
167130,0
251349,0
19829,0
194446,0
261650,0
302412,0
167304,1
82439,0
42362,1
50600,0
43796,0
203706,0
114021,0
259565,0
167275,0
340043,1
141015,0
9462,1
262944,0
333156,0
159855,0
21834,0
37669,1
299514,0
274718,0
305793,0
77818,0
135150,0
141858,0
39772,0
216533,0
185399,0
356171,0
159879,0
229818,0
88762,0
40992,0
304074,0
323059,0
289651,0
84375,1
309616,1
79491,0
182413,0
222259,0
341456,0
133354,0
195448,0
291050,0
341825,0
58597,0
222241,0
295603,0
284364,0
71760,0
176706,0
147512,0
380263,0
58955,1
159403,0
325274,1
241132,0
52744,0
150296,0
27419,0
314749,0
348121,0
230253,0
244352,0
202950,0
152334,0
55099,1
199936,0
42791,0
72390,0
85572,0
279458,0
7496,0
14576,0
226222,0
178992,0
33034,1
242658,0
257380,0
293912,0
231695,0
130714,0
165690,0
310530,0
232479,0
73111,0
64901,0
368790,0
183474,0
118087,0
374474,0
152504,0
67644,0
317427,0
268543,0
229822,0
171852,0
195959,0
358516,0
344239,0
200843,0
12819,0
73011,0
336972,0
24009,0
37717,0
85471,0
30761,1
136774,0
72967,0
124519,0
134242,0
169802,0
298315,0
115427,0
247295,0
363828,0
357573,0
124094,1
226553,1
27027,0
76476,0
345785,1
358517,0
7488,0
352554,0
187996,0
289309,0
337208,0
26713,0
73196,0
52853,0
58561,0
100542,0
225729,0
24854,0
110643,0
14086,1
66840,1
200817,1
136756,0
144634,0
34716,0
108358,0
285360,0
292662,1
373621,1
128544,0
57943,0
136744,0
225855,0
352548,0
226163,1
344351,0
46351,0
175213,1
88681,0
172764,0
72701,0
304943,0
350055,0
162703,0
235201,0
99783,0
363861,0
54832,0
363035,0
165048,0
46054,0
38711,0
238869,0
181134,0
161681,0
104158,1
102270,0
20962,0
58847,0
102292,0
332958,0
206363,0
230362,0
103777,1
93025,0
303014,1
44383,0
217143,0
278548,0
371336,0
130915,0
308534,0
231761,0
372177,0
295928,0
53027,0
173280,1
137638,0
344634,0
153649,1
205229,1
362829,0
48291,0
9933,0
326676,0
262299,0
345711,0
189038,0
268259,0
331084,0
195030,0
79384,0
195665,0
279824,0
198031,0
277304,0
60893,0
228395,0
8201,1
4263,1
295429,0
322814,0
33696,0
183751,0
49247,0
5279,0
232130,0
165676,0
7306,1
78424,0
107732,0
240260,0
134120,1
184071,0
96636,0
91461,0
111900,1
207630,0
10800,1
78838,0
100965,1
308862,1
341866,1
350931,0
105968,0
345572,0
104386,0
240113,1
308005,0
329795,0
326310,0
145559,0
302903,0
297466,0
144420,0
227540,0
240025,0
83193,0
138168,0
190617,0
27413,0
328239,0
278556,0
288895,1
273249,0
92582,0
79521,0
100863,0
255197,0
175973,1
37327,0
54094,0
245103,0
347074,0
250189,0
254687,0
106185,0
69576,0
22141,0
113536,0
222369,1
246083,0
95499,0
16983,0
203522,0
27897,1
313983,0
322706,0
317433,0
49171,0
177839,0
327551,0
208252,0
96765,0
260666,0
166427,0
14510,1
378682,0
257047,0
25763,0
344250,0
29163,1
194628,0
196752,0
184856,0
146210,0
333593,0
140467,0
316335,1
366955,0
12384,0
238883,0
59662,0
60785,0
212242,0
211912,0
13357,1
217943,0
22095,0
84595,0
186361,1
211921,0
190466,0
140519,0
232033,0
197714,0
274253,0
72909,0
121379,0
242499,1
150754,0
194883,0
279008,0
329965,0
44117,0
143408,0
9282,0
156270,0
203747,0
253776,0
48767,0
214098,0
267907,0
300004,0
288679,0
160614,0
77211,0
213386,0
288892,0
102234,0
148079,0
9575,0
261498,0
263703,0
357893,0
230304,0
57571,1
303544,0
184701,1
335963,0
16023,0
354332,0
216214,0
192673,0
378010,0
227485,0
348071,0
312796,1
263156,0
251060,0
32521,0
313081,1
158730,1
322136,0
198584,0
149743,0
99106,0
124499,0
244206,0
49800,0
150963,0
23263,0
274904,0
264504,0
368634,0
160725,0
227534,0
240589,1
142765,0
163537,0
126837,1
60432,0
245737,0
127953,0
146409,1
135060,0
166137,0
290649,1
81450,1
365964,0
311139,0
224046,1
221612,0
223916,1
65943,0
308256,0
78551,0
82576,0
244876,0
109846,1
223445,0
10664,0
277261,0
286025,0
187634,0
330818,0
330831,0
137134,1
376184,0
248800,0
16610,0
321761,0
365965,0
168228,0
3827,0
284886,0
292951,0
376067,0
274747,0
27723,0
180942,0
370648,0
332487,0
72448,0
176516,0
239769,0
368852,0
375125,0
201539,1
118911,0
202545,0
245959,0
351557,1
207533,0
82274,0
199185,1
156674,0
348488,0
164655,0
156104,0
363255,0
304197,0
294288,0
144683,1
291373,1
82625,0
88028,0
351585,0
124689,0
301506,1
5590,0
122161,0
160475,0
224670,1
46586,0
164220,0
149816,0
153288,0
247476,0
120298,0
46215,0
89018,0
376952,1
296046,0
330003,0
280790,0
149341,0
353960,0
27576,0
283962,0
292099,0
338622,0
368224,0
223900,0
346065,0
171117,0
280666,0
354448,0
302999,0
42594,0
307721,0
305956,0
160756,0
337095,1
280577,0
176378,0
256612,0
125596,0
183719,0
269347,0
356821,0
158811,0
10653,0
109631,0
350766,0
180030,0
255969,0
71992,0
198725,0
201349,0
286451,1
160997,0
279486,0
32616,0
287916,0
27014,0
243648,0
68152,0
153594,0
310485,0
335941,0
273432,0
296933,0
256036,0
176631,0
369422,0
65671,1
142837,0
93702,0
41954,1
89182,0
353224,0
35758,0
131457,0
135977,0
230970,0
99425,0
290097,0
225463,0
286896,0
153199,0
208176,0
313250,1
85285,0
157917,0
71273,0
133267,1
37978,0
310627,0
356455,0
31783,1
347560,0
80529,1
225579,0
23103,0
147755,0
143915,0
372788,0
93909,1
101492,0
206693,0
90910,0
140398,0
115381,0
123393,0
59802,0
264060,0
259066,1
304550,0
114543,0
110123,0
7079,0
370877,0
377224,0
256448,0
126212,0
362554,0
146803,1
163234,0
325883,0
48330,1
96668,0
240720,0
356023,0
317815,0
233490,0
211698,0
166353,0
370500,0
344421,0
58477,0
29129,0
153008,0
237563,0
322946,0
49187,0
3159,0
244743,0
136753,0
59752,0
280437,0
179322,0
278784,0
221404,0
123410,0
73543,0
53675,0
232876,0
76622,0
193898,0
265183,0
134745,0
236118,0
284933,0
237992,0
248241,0
292113,0
56964,0
68280,0
125180,0
199341,0
338114,0
370778,0
273497,0
310503,0
316653,0
208927,0
293924,0
347195,0
349625,0
268762,0
208329,1
181382,0
302635,0
218650,0
161763,0
343640,0
32293,0
236330,1
309871,0
90717,0
110538,0
40091,0
133126,0
303149,0
183720,0
15424,1
334341,0
7302,0
99126,1
214689,0
65694,0
186797,0
308770,0
38141,0
302867,0
126020,0
356863,0
292037,0
247641,1
266363,0
329374,0
51725,0
246274,0
286379,0
38267,0
250255,0
112522,1
217043,0
187936,0
95741,0
276135,0
239048,0
163854,0
46164,0
319532,0
99591,1
194810,0
263867,0
235514,0
353816,0
17021,0
257486,0
205734,0
